year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2016,nl,Phil Hertz,Wilmer Flores,2527,NYM,SW,3,res,previously_active,"1B,2B,SS,SW,MI,3B",307,0,103,38,16,49,1,48,23,0.319,0.469,0,0,27,18,51,8,0
2016,nl,Phil Hertz,Clint Robinson,3397,Was,SW,5,rel,previously_active,,33,0,19,5,0,3,0,6,4,0.405,0.333,1,0,46,0,0,0,3
2016,nl,Phil Hertz,Andrew Toles,4466,LAD,SW,2,res,previously_active,OF,30,0,15,8,3,13,0,9,1,0.424,0.9,0,0,0,0,0,0,32
2016,nl,Phil Hertz,Andres Blanco,303,Mil,2B,1,res,reserved,"3B,2B,SW,1B,SS,MI,CI",10,0,4,1,0,0,0,2,0,0.3,0.4,0,0,19,20,21,10,1
2016,nl,Phil Hertz,Jemile Weeks,2333,ChC,UT,42,dis,reserved,"2B,MI,SW",16,0,6,2,0,0,1,5,1,0.118,0.062,0,0,0,17,1,0,0
2016,nl,Phil Hertz,Wilmer Flores,2527,NYM,SW,3,res,reserved,"1B,2B,SS,SW,MI,3B",0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,27,18,51,8,0
2016,nl,Phil Hertz,Andrew Toles,4466,LAD,SW,2,res,reserved,OF,34,0,16,5,0,2,0,7,1,0.257,0.294,0,0,0,0,0,0,32
2016,nl,Phil Hertz,Jace Peterson,4427,Bal,MI,3,trd,previously_reserved,,47,0,17,11,0,4,1,11,8,0.375,0.34,0,0,0,87,1,0,16
2016,nl,Phil Hertz,Ryan Zimmerman,1638,Was,1B,14,act,previously_reserved,"1B,SW,CI",4,0,1,2,1,2,0,0,0,0.6,1.5,1,0,114,0,0,0,0
2016,nl,Phil Hertz,Peter Bourjos,2154,SF,OF,1,rel,previously_reserved,,36,0,13,3,0,2,0,10,3,0.256,0.278,0,0,0,0,0,0,119
2016,nl,Phil Hertz,Matt Adams,3755,StL,UT,5,rel,previously_reserved,,8,0,3,1,1,2,0,2,0,0.25,0.625,0,0,86,0,0,0,0
2016,nl,Phil Hertz,Hunter Renfroe,4558,SD,UT,2,act,previously_reserved,OF,12,0,4,2,1,1,0,1,1,0.385,0.667,0,0,0,0,0,0,9
2016,nl,Phil Hertz,Chase D'Arnaud,3182,SF,UT,2,trd,previously_reserved,,27,0,6,3,0,3,2,5,0,0.296,0.333,0,0,0,10,19,21,13
2016,nl,Phil Hertz,Manuel Margot,4858,SD,SW,2,act,previously_reserved,OF,13,0,4,1,0,2,1,2,0,0.308,0.538,0,0,0,0,0,0,10
2016,nl,Mike Gianella,Yasmany Tomas,4952,Ari,CI,11,act,active,"OF,3B,CI,SW",530,0,140,72,31,83,2,136,31,0.313,0.508,0,0,1,0,0,0,137
2016,nl,Mike Gianella,Derek Norris,2623,FA,1B,12,act,active,"C,CI,1B,SW",415,0,125,50,14,42,9,139,36,0.255,0.328,0,116,3,0,0,0,0
2016,nl,Mike Gianella,Jose Reyes,952,NYM,MI,7,act,active,"3B,SS,MI,SW",231,0,54,40,5,21,9,45,21,0.328,0.416,0,0,0,0,50,13,0
2016,nl,Mike Gianella,Brandon Phillips,344,Bos,2B,13,act,active,"2B,MI,SW",550,0,141,74,11,64,14,68,18,0.32,0.416,3,0,0,138,0,0,0
2016,nl,Mike Gianella,Jean Segura,3177,Sea,SS,13,act,active,"UT,SS,MI,SW,2B",637,0,153,102,20,64,33,101,39,0.368,0.499,0,0,0,142,0,23,0
2016,nl,Mike Gianella,Adonis Garcia,4052,FA,3B,7,act,active,"3B,CI,SW",532,0,134,65,14,65,3,93,24,0.311,0.406,2,0,0,0,123,0,4
2016,nl,Mike Gianella,Alex Dickerson,4061,SD,OF,14,act,active,"OF,SW",188,0,58,27,4,23,3,34,23,0.346,0.415,2,0,0,0,0,0,68
2016,nl,Mike Gianella,Angel Pagan,959,FA,OF,9,act,active,"OF,SW",475,0,124,67,12,53,14,62,42,0.335,0.421,0,0,0,0,0,0,127
2016,nl,Mike Gianella,Denard Span,907,Sea,OF,14,act,active,"OF,SW",382,0,94,48,9,34,6,59,29,0.317,0.39,0,0,0,0,0,0,137
2016,nl,Mike Gianella,Jay Bruce,371,NYM,OF,18,act,active,"UT,OF,SW",493,0,135,68,30,87,4,116,43,0.307,0.501,2,0,0,0,0,0,138
2016,nl,Mike Gianella,Jonathan Lucroy,2346,Oak,C,17,act,active,"C,SW,1B",490,0,142,67,24,81,5,100,47,0.355,0.5,3,126,6,0,0,0,0
2016,nl,Mike Gianella,Willson Contreras,5435,ChC,C,295,act,active,"UT,OF,C",251,0,74,32,11,33,2,67,26,0.355,0.474,0,57,3,0,0,0,24
2016,nl,Mike Gianella,Asdrubal Cabrera,400,Phi,UT,9,act,active,"UT,SS,MI,SW",510,0,138,65,23,61,5,100,38,0.338,0.478,0,0,0,0,0,135,0
2016,nl,Mike Gianella,Adam Rosales,2178,Cle,CI,6,rel,previously_active,,10,0,6,1,0,0,0,7,3,0.231,0.0,1,0,1,36,41,15,3
2016,nl,Mike Gianella,David Lough,3035,Cle,OF,27,rel,previously_active,,32,0,14,3,0,3,0,3,5,0.342,0.312,0,0,0,0,0,0,23
2016,nl,Mike Gianella,Albert Almora,4126,ChC,OF,114,rel,previously_active,,73,0,29,5,2,7,0,13,3,0.289,0.425,0,0,0,0,0,0,41
2016,nl,Mike Gianella,Chris Johnson,2101,Bal,UT,0,rel,previously_active,,16,0,8,3,1,2,0,4,2,0.333,0.562,0,0,81,0,11,0,2
2016,nl,Mike Gianella,Jose Pirela,4383,SD,UT,4,rel,previously_active,,7,0,3,0,0,0,0,1,0,0.143,0.286,0,0,0,12,0,0,1
2016,nl,Mike Gianella,Hernan Perez,3855,Mil,UT,14,rel,previously_active,,54,0,19,4,0,9,3,14,0,0.273,0.352,0,0,6,11,60,3,46
2016,nl,Mike Gianella,Michael Morse,1362,FA,UT,0,rel,previously_active,,4,0,4,0,0,0,0,2,0,0.0,0.0,1,0,1,0,0,0,0
2016,nl,Mike Gianella,Ben Paulsen,3560,FA,UT,13,rel,previously_active,,66,0,29,6,1,10,0,18,4,0.3,0.379,0,0,23,0,0,0,7
2016,nl,Mike Gianella,Yasmani Grandal,3311,LAD,UT,15,trd,previously_active,,9,0,4,1,0,2,0,0,3,0.583,0.667,0,115,4,0,0,0,0
2016,nl,Mike Gianella,Miguel Montero,25,Was,UT,11,res,previously_active,"C,SW",178,0,62,24,5,23,1,45,30,0.321,0.326,1,71,0,0,0,0,0
2016,nl,Mike Gianella,Matt Duffy,4893,TB,SW,15,dis,previously_active,"3B,CI,SS,SW",333,0,91,41,5,28,8,53,23,0.31,0.357,1,0,0,0,70,18,0
2016,nl,Mike Gianella,Jon Jay,2475,Ari,SW,7,rel,previously_active,,270,0,68,35,2,23,2,62,16,0.345,0.407,0,0,0,0,0,0,86
2016,nl,Mike Gianella,Miguel Montero,25,Was,UT,11,res,reserved,"C,SW",63,0,24,9,3,10,0,13,8,0.347,0.444,1,71,0,0,0,0,0
2016,nl,Mike Gianella,Matt Duffy,4893,TB,SW,15,dis,reserved,"3B,CI,SS,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,70,18,0
2016,nl,Mike Gianella,Jose Reyes,952,NYM,MI,7,act,previously_reserved,"3B,SS,MI,SW",24,0,6,5,3,3,0,4,2,0.308,0.708,0,0,0,0,50,13,0
2016,nl,Mike Gianella,Angel Pagan,959,FA,OF,9,act,previously_reserved,"OF,SW",20,0,5,4,0,2,1,4,0,0.25,0.35,0,0,0,0,0,0,127
2016,nl,Mike Gianella,Alex Dickerson,4061,SD,OF,14,act,previously_reserved,"OF,SW",42,0,14,9,4,8,1,6,2,0.318,0.619,2,0,0,0,0,0,68
2016,nl,Mike Gianella,Asdrubal Cabrera,400,Phi,UT,9,act,previously_reserved,"UT,SS,MI,SW",11,0,3,0,0,1,0,3,0,0.25,0.273,0,0,0,0,0,135,0
2016,nl,Mike Gianella,Chris Johnson,2101,Bal,UT,0,rel,previously_reserved,,28,0,18,3,0,1,0,11,2,0.267,0.25,0,0,81,0,11,0,2
2016,nl,Mike Gianella,Michael Morse,1362,FA,UT,0,rel,previously_reserved,,4,0,2,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0
2016,nl,Brian Walton,Brandon Moss,187,FA,1B,12,act,active,"1B,OF,SW,CI",413,0,128,66,28,67,1,141,39,0.3,0.484,0,0,64,0,0,0,72
2016,nl,Brian Walton,Matt Carpenter,3510,StL,MI,29,act,active,"1B,3B,CI,SW,2B",473,0,129,81,21,68,0,108,81,0.38,0.505,1,0,45,40,54,0,0
2016,nl,Brian Walton,Jake Lamb,4537,Ari,CI,11,act,active,"3B,CI,SW",523,0,151,81,29,91,6,154,64,0.332,0.509,0,0,0,0,142,0,0
2016,nl,Brian Walton,D.J. LeMahieu,3275,Col,2B,19,act,active,"2B,MI,SW",552,0,146,104,11,66,11,80,66,0.416,0.495,0,0,0,146,0,0,0
2016,nl,Brian Walton,Orlando Arcia,4503,Mil,SS,2,act,active,SS,135,0,37,12,4,13,6,34,8,0.294,0.437,0,0,0,0,0,53,0
2016,nl,Brian Walton,David Freese,1432,LAD,3B,5,act,active,"1B,3B,SW,CI",437,0,141,63,13,55,0,142,45,0.352,0.412,0,0,58,2,78,0,0
2016,nl,Brian Walton,Jayson Werth,1139,Sea,OF,12,act,active,"OF,SW",525,0,143,84,21,69,5,139,71,0.335,0.417,6,0,0,0,0,0,133
2016,nl,Brian Walton,Ender Inciarte,4264,Atl,OF,18,act,active,"OF,SW",519,0,130,85,3,29,16,67,44,0.351,0.383,0,0,0,0,0,0,129
2016,nl,Brian Walton,Jon Jay,2475,Ari,OF,57,act,active,"OF,SW",57,0,16,11,0,2,0,12,2,0.328,0.333,0,0,0,0,0,0,86
2016,nl,Brian Walton,Christian Yelich,3314,Mil,OF,23,act,active,"OF,SW",578,0,155,78,21,98,9,138,72,0.376,0.483,1,0,0,0,0,0,149
2016,nl,Brian Walton,David Ross,335,ChC,C,2,act,active,"C,SW",132,0,55,16,8,25,0,46,24,0.342,0.447,0,58,0,0,0,0,0
2016,nl,Brian Walton,Austin Hedges,4064,SD,C,3,act,active,"C,SW",24,0,8,2,0,1,0,7,0,0.154,0.167,0,7,0,0,0,0,0
2016,nl,Brian Walton,Adam Frazier,5555,Pit,UT,44,act,active,"2B,3B,OF",78,0,38,13,1,6,4,15,5,0.349,0.449,0,0,0,17,5,0,35
2016,nl,Brian Walton,Stephen Drew,30,Was,SW,1,act,active,"SS,2B,MI,3B,SW",14,0,5,4,1,2,0,1,2,0.278,0.429,1,0,0,21,12,12,0
2016,nl,Brian Walton,Chris Taylor,4604,LAD,MI,16,rel,previously_active,,13,0,6,2,0,0,0,3,2,0.2,0.154,1,0,0,7,10,6,0
2016,nl,Brian Walton,Grant Green,2585,Mia,MI,1,rel,previously_active,,3,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,15,0,0,0
2016,nl,Brian Walton,Don Kelly,44,Mia,1B,1,rel,previously_active,,18,0,9,2,0,3,0,4,2,0.238,0.389,0,0,12,0,0,0,0
2016,nl,Brian Walton,Adam Rosales,2178,Cle,1B,23,rel,previously_active,,21,0,12,3,1,1,0,14,1,0.182,0.333,1,0,1,36,41,15,3
2016,nl,Brian Walton,Kelby Tomlinson,5196,SF,SS,0,rel,previously_active,,58,0,29,7,0,2,3,10,9,0.353,0.276,0,0,0,19,3,7,3
2016,nl,Brian Walton,Jose Rondon,4855,CWS,SS,5,rel,previously_active,,16,0,5,1,0,1,0,1,1,0.176,0.125,0,0,0,0,0,7,0
2016,nl,Brian Walton,T.J. Rivera,5655,NYM,SS,3,rel,previously_active,,17,0,4,3,0,1,0,2,0,0.389,0.471,0,0,1,26,9,0,0
2016,nl,Brian Walton,Nick Ahmed,3807,Ari,SS,2,dis,previously_active,"SS,MI,SW",284,0,90,26,4,20,5,58,15,0.265,0.299,0,0,0,0,0,88,0
2016,nl,Brian Walton,Mac Williamson,4492,SF,OF,22,rel,previously_active,,2,0,2,0,0,0,0,2,0,0.0,0.0,1,0,0,0,0,0,36
2016,nl,Brian Walton,Destin Hood,2421,Tex,OF,112,rel,previously_active,,4,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,7
2016,nl,Brian Walton,Cedric Hunter,1990,Phi,OF,22,rel,previously_active,,34,0,13,3,1,1,0,6,2,0.139,0.176,0,0,0,0,0,0,12
2016,nl,Brian Walton,Ben Paulsen,3560,FA,OF,4,rel,previously_active,,18,0,7,2,0,1,0,6,1,0.211,0.167,0,0,23,0,0,0,7
2016,nl,Brian Walton,Giancarlo Stanton,2378,NYY,OF,39,rel,previously_active,,381,0,103,52,25,70,0,131,45,0.329,0.496,2,0,0,0,0,0,106
2016,nl,Brian Walton,Chris Stewart,1540,Ari,C,0,rel,previously_active,,22,0,6,1,1,2,0,4,3,0.32,0.409,0,31,1,0,0,0,0
2016,nl,Brian Walton,Trevor Brown,5455,SF,C,0,rel,previously_active,,106,0,42,12,4,13,0,24,5,0.286,0.396,2,60,0,0,1,0,0
2016,nl,Brian Walton,Manuel Pina,2391,Mil,C,0,rel,previously_active,,36,0,16,2,0,4,0,10,6,0.333,0.278,1,17,0,0,0,0,0
2016,nl,Brian Walton,Eric Fryer,3513,Phi,C,3,rel,previously_active,,10,0,4,1,0,0,0,1,1,0.273,0.2,0,54,0,0,0,0,0
2016,nl,Brian Walton,Xavier Scruggs,4566,Mia,UT,12,rel,previously_active,,44,0,15,0,0,3,0,15,4,0.327,0.318,0,0,19,0,0,0,2
2016,nl,Brian Walton,Alexi Amarista,3084,Phi,UT,2,rel,previously_active,,15,0,9,1,0,2,1,3,1,0.375,0.333,0,0,0,28,5,12,10
2016,nl,Brian Walton,Andrew Toles,4466,LAD,UT,25,rel,previously_active,,11,0,5,3,0,1,0,3,2,0.385,0.364,0,0,0,0,0,0,32
2016,nl,Brian Walton,Michael Bourn,636,FA,UT,122,res,previously_active,"OF,SW",333,0,96,41,3,29,12,86,21,0.295,0.348,0,0,0,0,0,0,110
2016,nl,Brian Walton,Luis Sardinas,4423,Bal,SW,35,rel,previously_active,,74,0,23,9,1,6,2,16,6,0.287,0.324,0,0,3,4,3,50,1
2016,nl,Brian Walton,Andres Blanco,303,Mil,SW,15,rel,previously_active,,12,0,9,2,0,1,0,3,0,0.308,0.417,0,0,19,20,21,10,1
2016,nl,Brian Walton,Nick Ahmed,3807,Ari,SS,2,dis,reserved,"SS,MI,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,88,0
2016,nl,Brian Walton,Michael Bourn,636,FA,UT,122,res,reserved,"OF,SW",26,0,12,5,2,6,2,5,6,0.469,0.615,0,0,0,0,0,0,110
2016,nl,Brian Walton,Kelby Tomlinson,5196,SF,SS,0,rel,previously_reserved,,18,0,6,2,0,1,2,3,1,0.474,0.5,0,0,0,19,3,7,3
2016,nl,Brian Walton,Ender Inciarte,4264,Atl,OF,18,act,previously_reserved,"OF,SW",3,0,1,0,0,0,0,1,1,0.25,0.0,0,0,0,0,0,0,129
2016,nl,Brian Walton,David Ross,335,ChC,C,2,act,previously_reserved,"C,SW",4,0,2,0,0,1,0,1,1,0.167,0.0,0,58,0,0,0,0,0
2016,nl,Brian Walton,Manuel Pina,2391,Mil,C,0,rel,previously_reserved,,10,0,4,0,0,0,0,0,0,0.2,0.3,1,17,0,0,0,0,0
2016,nl,Brian Walton,Brayan Pena,74,Det,C,2,rel,previously_reserved,,10,0,6,0,0,0,0,2,1,0.273,0.3,0,3,1,0,0,0,0
2016,nl,Brian Walton,Adam Frazier,5555,Pit,UT,44,act,previously_reserved,"2B,3B,OF",62,0,25,7,1,4,0,10,7,0.352,0.355,0,0,0,17,5,0,35
2016,nl,Brian Walton,Andres Blanco,303,Mil,SW,15,rel,previously_reserved,,9,0,4,2,0,1,0,1,0,0.2,0.222,0,0,19,20,21,10,1
2016,nl,Andy Behrens,Cesar Hernandez,3413,Phi,MI,8,act,active,"2B,MI,SW",547,0,155,67,6,39,17,116,66,0.371,0.393,0,0,0,149,0,4,0
2016,nl,Andy Behrens,Adrian Gonzalez,1250,FA,1B,25,act,active,"1B,SW,CI",568,0,156,69,18,90,0,117,55,0.349,0.435,2,0,151,0,0,0,0
2016,nl,Andy Behrens,James Loney,795,FA,CI,291,act,active,"1B,CI,SW",343,0,100,30,9,34,0,37,16,0.307,0.397,0,0,97,0,0,0,0
2016,nl,Andy Behrens,Ben Zobrist,1470,ChC,2B,20,act,active,"2B,OF,SW,MI",523,0,147,94,18,76,6,82,96,0.386,0.446,0,0,1,119,0,1,46
2016,nl,Andy Behrens,Alexei Ramirez,236,TB,SS,11,act,active,"SS,SW,MI",478,0,145,38,6,48,8,63,21,0.277,0.333,1,0,0,1,0,127,3
2016,nl,Andy Behrens,Nolan Arenado,3214,Col,3B,33,act,active,"3B,CI,SW",618,0,160,116,41,133,2,103,68,0.362,0.57,0,0,0,0,160,0,0
2016,nl,Andy Behrens,Bryce Harper,2628,Was,OF,45,act,active,"UT,OF,SW",506,0,147,84,24,86,21,117,108,0.373,0.441,0,0,0,0,0,0,143
2016,nl,Andy Behrens,Peter Bourjos,2154,SF,OF,20,act,active,"OF,SW",167,0,54,22,3,8,2,42,9,0.3,0.413,0,0,0,0,0,0,119
2016,nl,Andy Behrens,Jeff Francoeur,86,Mia,OF,0,act,active,"OF,SW",303,0,121,32,7,34,2,87,19,0.298,0.383,3,0,0,0,1,0,78
2016,nl,Andy Behrens,Derek Dietrich,3699,Mia,OF,6,act,active,"2B,3B,OF,CI,SW,1B",346,0,126,38,7,41,1,83,32,0.377,0.425,0,0,16,75,13,0,8
2016,nl,Andy Behrens,A.J. Pierzynski,230,FA,C,4,act,active,"C,SW",245,0,79,15,2,23,1,29,6,0.245,0.306,0,64,0,0,0,0,0
2016,nl,Andy Behrens,Yadier Molina,1404,StL,C,8,act,active,"C,SW",534,0,147,56,8,58,3,63,39,0.36,0.427,0,146,2,0,0,0,0
2016,nl,Andy Behrens,Sean Rodriguez,743,Pit,UT,0,act,active,"3B,OF,1B,CI,SW,2B,SS",296,0,135,49,18,55,2,100,32,0.348,0.51,0,0,57,29,11,27,32
2016,nl,Andy Behrens,Socrates Brito,4502,Ari,OF,1,res,previously_active,"OF,SW",39,0,15,4,1,2,1,10,1,0.225,0.359,0,0,0,0,0,0,36
2016,nl,Andy Behrens,Tyler Holt,4995,FA,OF,0,rel,previously_active,,6,0,4,1,0,1,0,1,4,0.6,0.5,0,0,0,0,0,0,70
2016,nl,Andy Behrens,Alex Presley,3365,FA,OF,129,rel,previously_active,,77,0,33,6,0,3,0,19,6,0.226,0.169,0,0,0,0,0,0,30
2016,nl,Andy Behrens,Ichiro Suzuki,1368,FA,OF,0,rel,previously_active,,18,0,11,3,0,1,1,0,2,0.45,0.444,3,0,0,0,0,0,78
2016,nl,Andy Behrens,Carl Crawford,1472,FA,OF,2,rel,previously_active,,81,0,30,8,0,6,0,11,4,0.23,0.235,4,0,0,0,0,0,21
2016,nl,Andy Behrens,Rene Rivera,818,Atl,C,0,rel,previously_active,,8,0,5,1,0,0,0,4,2,0.3,0.125,1,59,1,0,0,0,0
2016,nl,Andy Behrens,Jimmy Paredes,3350,FA,UT,151,rel,previously_active,,23,0,15,2,0,0,0,7,0,0.13,0.174,1,0,0,2,2,0,37
2016,nl,Andy Behrens,Brandon Barnes,3890,Cle,UT,20,rel,previously_active,,28,0,16,1,0,3,0,10,1,0.207,0.286,0,0,0,0,0,0,43
2016,nl,Andy Behrens,Denard Span,907,Sea,SW,14,trd,previously_active,,190,0,49,22,2,19,6,20,24,0.358,0.363,0,0,0,0,0,0,137
2016,nl,Andy Behrens,Socrates Brito,4502,Ari,OF,1,res,reserved,"OF,SW",33,0,16,4,2,7,0,5,1,0.206,0.394,0,0,0,0,0,0,36
2016,nl,Andy Behrens,David Wright,953,NYM,SW,1,dis,reserved,"3B,CI,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,36,0,0
2016,nl,Andy Behrens,Derek Dietrich,3699,Mia,OF,6,act,previously_reserved,"2B,3B,OF,CI,SW,1B",5,0,2,1,0,1,0,1,0,0.167,0.4,0,0,16,75,13,0,8
2016,nl,Andy Behrens,A.J. Pierzynski,230,FA,C,4,act,previously_reserved,"C,SW",2,0,2,0,0,0,0,0,0,0.0,0.0,0,64,0,0,0,0,0
2016,nl,Andy Behrens,Sean Rodriguez,743,Pit,UT,0,act,previously_reserved,"3B,OF,1B,CI,SW,2B,SS",4,0,5,0,0,1,0,2,1,0.4,0.5,0,0,57,29,11,27,32
2016,nl,Andy Behrens,Jimmy Paredes,3350,FA,UT,151,rel,previously_reserved,,21,0,11,1,0,2,0,3,2,0.348,0.429,1,0,0,2,2,0,37
2016,nl,Andy Behrens,Alen Hanson,4120,SF,SW,0,rel,previously_reserved,,2,0,3,1,0,0,0,1,0,0.5,0.5,0,0,0,8,0,0,0
2016,nl,Ray Guilfoyle,Adeiny Hechavarria,3146,NYY,MI,3,act,active,"UT,SS,MI,SW",508,0,155,52,3,38,1,73,33,0.283,0.311,0,0,0,0,0,153,0
2016,nl,Ray Guilfoyle,Freddie Freeman,2466,Atl,1B,29,act,active,"1B,CI,SW",589,0,158,102,34,91,6,171,89,0.4,0.569,0,0,158,0,0,0,0
2016,nl,Ray Guilfoyle,Josh Bell,3669,Pit,CI,1,act,active,"1B,OF",127,0,44,17,3,19,0,19,21,0.364,0.402,0,0,23,0,0,0,16
2016,nl,Ray Guilfoyle,Chase Utley,1132,LAD,2B,2,act,active,"2B,MI,SW",512,0,138,79,14,52,2,115,40,0.319,0.396,0,0,0,134,1,0,0
2016,nl,Ray Guilfoyle,Dansby Swanson,5276,Atl,SS,300,act,active,SS,113,0,34,18,3,17,3,31,12,0.37,0.46,0,0,0,0,0,37,0
2016,nl,Ray Guilfoyle,Conor Gillaspie,2208,SF,3B,85,act,active,"3B,CI,SW,1B",127,0,62,18,4,16,0,18,7,0.319,0.48,0,0,7,0,45,0,0
2016,nl,Ray Guilfoyle,Yoenis Cespedes,3837,NYM,OF,27,act,active,"OF,SW",466,0,129,69,28,81,3,107,51,0.353,0.513,4,0,0,0,0,0,122
2016,nl,Ray Guilfoyle,Carlos Gonzalez,1077,Col,OF,28,act,active,"OF,SW",584,0,150,87,25,100,2,129,46,0.35,0.505,0,0,0,0,0,0,148
2016,nl,Ray Guilfoyle,Roman Quinn,4018,Phi,OF,30,act,active,OF,54,0,14,10,0,6,5,19,7,0.381,0.352,0,0,0,0,0,0,15
2016,nl,Ray Guilfoyle,Scott Schebler,4627,Cin,OF,20,act,active,"OF,SW",171,0,49,29,7,29,1,31,14,0.368,0.468,0,0,0,0,0,0,67
2016,nl,Ray Guilfoyle,Jorge Alfaro,4004,Phi,C,10,act,active,C,16,0,6,0,0,0,0,8,1,0.176,0.125,0,4,0,0,0,0,0
2016,nl,Ray Guilfoyle,Welington Castillo,2434,CWS,C,12,act,active,"C,SW",416,0,113,41,14,68,2,121,33,0.322,0.423,1,107,0,0,0,0,0
2016,nl,Ray Guilfoyle,Charlie Blackmon,2620,Col,UT,31,act,active,"OF,SW",578,0,143,111,29,82,17,102,43,0.381,0.552,0,0,0,0,0,0,138
2016,nl,Ray Guilfoyle,Jorge Soler,3918,KC,SW,13,act,active,"OF,SW",187,0,72,31,10,25,0,54,29,0.351,0.444,7,0,0,0,0,0,60
2016,nl,Ray Guilfoyle,Miguel Rojas,4814,Mia,CI,20,rel,previously_active,,10,0,7,0,0,0,0,3,1,0.273,0.2,0,0,41,45,16,33,0
2016,nl,Ray Guilfoyle,Andres Blanco,303,Mil,CI,10,rel,previously_active,,60,0,25,9,1,7,0,9,3,0.292,0.367,0,0,19,20,21,10,1
2016,nl,Ray Guilfoyle,Charlie Culberson,3504,Atl,CI,1,rel,previously_active,,21,0,11,2,0,4,0,4,0,0.238,0.333,0,0,0,10,4,11,2
2016,nl,Ray Guilfoyle,Gordon Beckham,2356,Sea,SS,2,rel,previously_active,,193,0,64,20,4,23,1,37,21,0.301,0.337,0,0,0,51,18,11,0
2016,nl,Ray Guilfoyle,Trevor Story,4020,Col,SS,7,dis,previously_active,SS,372,0,97,67,27,72,8,130,35,0.341,0.567,0,0,0,0,0,96,0
2016,nl,Ray Guilfoyle,Adam Rosales,2178,Cle,3B,5,rel,previously_active,,23,0,9,5,2,4,1,10,4,0.333,0.609,1,0,1,36,41,15,3
2016,nl,Ray Guilfoyle,Emilio Bonifacio,27,Mil,OF,12,rel,previously_active,,20,0,9,3,0,1,0,6,1,0.143,0.1,0,0,0,0,0,0,13
2016,nl,Ray Guilfoyle,Rob Segedin,4386,LAD,OF,10,res,previously_active,"1B,OF,3B",38,0,19,3,0,5,0,11,3,0.279,0.211,0,0,9,0,6,0,13
2016,nl,Ray Guilfoyle,Ben Revere,2085,FA,OF,21,rel,previously_active,,315,0,85,38,2,23,12,30,18,0.263,0.302,0,0,0,0,0,0,87
2016,nl,Ray Guilfoyle,Mallex Smith,4975,TB,OF,2,dis,previously_active,OF,169,0,58,25,3,21,14,43,17,0.312,0.379,0,0,0,0,0,0,56
2016,nl,Ray Guilfoyle,Kevin Plawecki,4517,NYM,C,1,res,previously_active,"C,SW",124,0,41,6,1,10,0,31,17,0.301,0.258,0,45,0,0,0,0,0
2016,nl,Ray Guilfoyle,Christian Bethancourt,3224,Mil,C,5,dis,previously_active,"C,SW,OF",107,0,34,10,2,12,0,34,4,0.225,0.308,2,41,0,1,0,0,12
2016,nl,Ray Guilfoyle,Colin Walsh,5526,LAA,SW,5,rel,previously_active,,38,0,32,1,0,1,0,20,11,0.265,0.053,0,0,0,1,11,0,2
2016,nl,Ray Guilfoyle,Trevor Story,4020,Col,SS,7,dis,reserved,SS,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,96,0
2016,nl,Ray Guilfoyle,Rob Segedin,4386,LAD,OF,10,res,reserved,"1B,OF,3B",32,0,20,6,2,3,0,11,3,0.297,0.5,0,0,9,0,6,0,13
2016,nl,Ray Guilfoyle,Nick Williams,4611,Phi,OF,0,res,reserved,OF,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
2016,nl,Ray Guilfoyle,Mallex Smith,4975,TB,OF,2,dis,reserved,OF,20,0,14,3,0,1,2,5,3,0.348,0.25,0,0,0,0,0,0,56
2016,nl,Ray Guilfoyle,Kevin Plawecki,4517,NYM,C,1,res,reserved,"C,SW",8,0,7,0,0,1,0,2,0,0.25,0.375,0,45,0,0,0,0,0
2016,nl,Ray Guilfoyle,Christian Bethancourt,3224,Mil,C,5,dis,reserved,"C,SW,OF",0,0,0,0,0,0,0,0,0,0.0,0.0,2,41,0,1,0,0,12
2016,nl,Ray Guilfoyle,Ozhaino Albies,5099,Atl,SW,65,res,reserved,2B,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
2016,nl,Ray Guilfoyle,Josh Bell,3669,Pit,CI,1,act,previously_reserved,"1B,OF",1,0,1,1,0,0,0,0,0,1.0,1.0,0,0,23,0,0,0,16
2016,nl,Ray Guilfoyle,Yoenis Cespedes,3837,NYM,OF,27,act,previously_reserved,"OF,SW",13,0,3,3,3,5,0,1,0,0.385,1.15,4,0,0,0,0,0,122
2016,nl,Ray Guilfoyle,Jorge Soler,3918,KC,SW,13,act,previously_reserved,"OF,SW",40,0,14,6,2,6,0,12,2,0.238,0.4,7,0,0,0,0,0,60
